alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,lower_scale,method,status,error
0.001,0.0001,0.01,0.001,0.003,0.003,100.0,0.0,False,1,0.7217523455619812,0.0,0.0004924636450596154,0.0,0.7212598919868469,0.0,1.632763147354126,0.0,2.354515492916107,0.0,0.7217523455619812,0.0,0.0004924636450596154,0.0,0.7212598919868469,0.0,1.632763147354126,0.0,2.354515492916107,0.0,0.7217523455619812,0.0,0.0004924636450596154,0.0,0.3714917302131653,0.0,1.632763147354126,0.0,326.1470753182657,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.0001,0.003,0.003,100.0,0.0,False,1,0.7217560410499573,0.0,0.0004932666779495776,0.0,0.7212627530097961,0.0,1.6327934265136719,0.0,2.354549467563629,0.0,0.7217560410499573,0.0,0.0004932666779495776,0.0,0.7212627530097961,0.0,1.6327934265136719,0.0,2.354549467563629,0.0,0.7217560410499573,0.0,0.0004932666779495776,0.0,0.3714917302131653,0.0,1.6327934265136719,0.0,333.7271155770868,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.003,0.003,100.0,0.0,False,1,0.7217633724212646,0.0,0.0004925932735204697,0.0,0.7212707996368408,0.0,1.6327431201934814,0.0,2.354506492614746,0.0,0.7217633724212646,0.0,0.0004925932735204697,0.0,0.7212707996368408,0.0,1.6327431201934814,0.0,2.354506492614746,0.0,0.7217633724212646,0.0,0.0004925932735204697,0.0,0.3714917302131653,0.0,1.6327431201934814,0.0,326.9402925046161,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.0001,0.003,0.003,100.0,0.0,False,1,0.721767008304596,0.0,0.0004933993332087994,0.0,0.7212736010551453,0.0,1.6327733993530273,0.0,2.3545404076576233,0.0,0.721767008304596,0.0,0.0004933993332087994,0.0,0.7212736010551453,0.0,1.6327733993530273,0.0,2.3545404076576233,0.0,0.721767008304596,0.0,0.0004933993332087994,0.0,0.3714917302131653,0.0,1.6327733993530273,0.0,324.34968934673816,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.01,0.003,0.003,100.0,0.0,False,1,0.7322262525558472,0.0,0.0005656059365719557,0.0,0.7316606640815735,0.0,1.6278364658355713,0.0,2.3600627183914185,0.0,0.7322262525558472,0.0,0.0005656059365719557,0.0,0.7316606640815735,0.0,1.6278364658355713,0.0,2.3600627183914185,0.0,0.7322262525558472,0.0,0.0005656059365719557,0.0,0.3714917302131653,0.0,1.6278364658355713,0.0,384.4453746508807,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.01,0.003,0.003,100.0,0.0,False,1,0.7322349548339844,0.0,0.0005657417932525277,0.0,0.7316691875457764,0.0,1.6278172731399536,0.0,2.360052227973938,0.0,0.7322349548339844,0.0,0.0005657417932525277,0.0,0.7316691875457764,0.0,1.6278172731399536,0.0,2.360052227973938,0.0,0.7322349548339844,0.0,0.0005657417932525277,0.0,0.3714917302131653,0.0,1.6278172731399536,0.0,323.55759787140414,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.001,0.003,0.003,100.0,0.0,False,1,0.732356071472168,0.0,0.0005754428566433489,0.0,0.7317806482315063,0.0,1.6281404495239258,0.0,2.3604965209960938,0.0,0.732356071472168,0.0,0.0005754428566433489,0.0,0.7317806482315063,0.0,1.6281404495239258,0.0,2.3604965209960938,0.0,0.732356071472168,0.0,0.0005754428566433489,0.0,0.3714917302131653,0.0,1.6281404495239258,0.0,384.41758915409446,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.001,0.003,0.003,100.0,0.0,False,1,0.7323647141456604,0.0,0.0005755824968218803,0.0,0.7317891120910645,0.0,1.6281216144561768,0.0,2.360486328601837,0.0,0.7323647141456604,0.0,0.0005755824968218803,0.0,0.7317891120910645,0.0,1.6281216144561768,0.0,2.360486328601837,0.0,0.7323647141456604,0.0,0.0005755824968218803,0.0,0.3714917302131653,0.0,1.6281216144561768,0.0,329.123729724437,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.0001,0.003,0.003,100.0,0.0,False,1,0.7323688268661499,0.0,0.00057643634499982,0.0,0.7317923903465271,0.0,1.6281710863113403,0.0,2.3605399131774902,0.0,0.7323688268661499,0.0,0.00057643634499982,0.0,0.7317923903465271,0.0,1.6281710863113403,0.0,2.3605399131774902,0.0,0.7323688268661499,0.0,0.00057643634499982,0.0,0.3714917302131653,0.0,1.6281710863113403,0.0,377.7462599007413,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.0001,0.003,0.003,100.0,0.0,False,1,0.7323775291442871,0.0,0.0005765728419646621,0.0,0.7318009734153748,0.0,1.6281520128250122,0.0,2.3605295419692993,0.0,0.7323775291442871,0.0,0.0005765728419646621,0.0,0.7318009734153748,0.0,1.6281520128250122,0.0,2.3605295419692993,0.0,0.7323775291442871,0.0,0.0005765728419646621,0.0,0.3714917302131653,0.0,1.6281520128250122,0.0,324.0286611802876,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.0001,0.003,0.01,100.0,0.0,False,1,0.742389976978302,0.0,0.00381192984059453,0.0,0.7385780215263367,0.0,1.6865981817245483,0.0,2.4289881587028503,0.0,0.742389976978302,0.0,0.00381192984059453,0.0,0.7385780215263367,0.0,1.6865981817245483,0.0,2.4289881587028503,0.0,0.742389976978302,0.0,0.00381192984059453,0.0,0.3714917302131653,0.0,1.6865981817245483,0.0,334.0260852058418,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.0001,0.003,0.01,100.0,0.0,False,1,0.7424103021621704,0.0,0.0038134607020765543,0.0,0.7385968565940857,0.0,1.6865800619125366,0.0,2.428990364074707,0.0,0.7424103021621704,0.0,0.0038134607020765543,0.0,0.7385968565940857,0.0,1.6865800619125366,0.0,2.428990364074707,0.0,0.7424103021621704,0.0,0.0038134607020765543,0.0,0.3714917302131653,0.0,1.6865800619125366,0.0,324.10678151482716,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.003,0.01,100.0,0.0,False,1,0.7424198985099792,0.0,0.003810557071119547,0.0,0.7386093139648438,0.0,1.6865642070770264,0.0,2.4289841055870056,0.0,0.7424198985099792,0.0,0.003810557071119547,0.0,0.7386093139648438,0.0,1.6865642070770264,0.0,2.4289841055870056,0.0,0.7424198985099792,0.0,0.003810557071119547,0.0,0.3714917302131653,0.0,1.6865642070770264,0.0,326.2331429803744,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.003,0.01,100.0,0.0,False,1,0.7424381375312805,0.0,0.0038121247198432684,0.0,0.7386260032653809,0.0,1.686547875404358,0.0,2.4289860129356384,0.0,0.7424381375312805,0.0,0.0038121247198432684,0.0,0.7386260032653809,0.0,1.686547875404358,0.0,2.4289860129356384,0.0,0.7424381375312805,0.0,0.0038121247198432684,0.0,0.3714917302131653,0.0,1.686547875404358,0.0,326.3579010074027,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.003,0.01,100.0,0.0,False,1,0.7426513433456421,0.0,0.003798397723585367,0.0,0.7388529181480408,0.0,1.6862988471984863,0.0,2.4289501905441284,0.0,0.7426513433456421,0.0,0.003798397723585367,0.0,0.7388529181480408,0.0,1.6862988471984863,0.0,2.4289501905441284,0.0,0.7426513433456421,0.0,0.003798397723585367,0.0,0.3714917302131653,0.0,1.6862988471984863,0.0,323.92979499092326,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.003,0.01,100.0,0.0,False,1,0.7426642775535583,0.0,0.003800117177888751,0.0,0.7388641834259033,0.0,1.686288595199585,0.0,2.4289528727531433,0.0,0.7426642775535583,0.0,0.003800117177888751,0.0,0.7388641834259033,0.0,1.686288595199585,0.0,2.4289528727531433,0.0,0.7426642775535583,0.0,0.003800117177888751,0.0,0.3714917302131653,0.0,1.686288595199585,0.0,175.23578146565706,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.0001,0.003,0.01,100.0,0.0,False,1,0.742943286895752,0.0,0.0037880016025155783,0.0,0.7391552925109863,0.0,1.6859772205352783,0.0,2.4289205074310303,0.0,0.742943286895752,0.0,0.0037880016025155783,0.0,0.7391552925109863,0.0,1.6859772205352783,0.0,2.4289205074310303,0.0,0.742943286895752,0.0,0.0037880016025155783,0.0,0.3714917302131653,0.0,1.6859772205352783,0.0,384.9435059921816,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.001,0.003,0.01,100.0,0.0,False,1,0.742946207523346,0.0,0.0037896730937063694,0.0,0.7391565442085266,0.0,1.6859772205352783,0.0,2.4289234280586243,0.0,0.742946207523346,0.0,0.0037896730937063694,0.0,0.7391565442085266,0.0,1.6859772205352783,0.0,2.4289234280586243,0.0,0.742946207523346,0.0,0.0037896730937063694,0.0,0.3714917302131653,0.0,1.6859772205352783,0.0,385.22851143265143,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.0001,0.003,0.01,100.0,0.0,False,1,0.7429489493370056,0.0,0.0037910647224634886,0.0,0.7391578555107117,0.0,1.6859772205352783,0.0,2.428926169872284,0.0,0.7429489493370056,0.0,0.0037910647224634886,0.0,0.7391578555107117,0.0,1.6859772205352783,0.0,2.428926169872284,0.0,0.7429489493370056,0.0,0.0037910647224634886,0.0,0.3714917302131653,0.0,1.6859772205352783,0.0,324.04524861229584,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.001,0.003,0.01,100.0,0.0,False,1,0.7429515719413757,0.0,0.0037927308585494757,0.0,0.7391588687896729,0.0,1.6859772205352783,0.0,2.428928792476654,0.0,0.7429515719413757,0.0,0.0037927308585494757,0.0,0.7391588687896729,0.0,1.6859772205352783,0.0,2.428928792476654,0.0,0.7429515719413757,0.0,0.0037927308585494757,0.0,0.3714917302131653,0.0,1.6859772205352783,0.0,329.31865361891687,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.01,0.003,0.01,100.0,0.0,False,1,0.7429767847061157,0.0,0.003806385910138488,0.0,0.7391703724861145,0.0,1.6859772205352783,0.0,2.428954005241394,0.0,0.7429767847061157,0.0,0.003806385910138488,0.0,0.7391703724861145,0.0,1.6859772205352783,0.0,2.428954005241394,0.0,0.7429767847061157,0.0,0.003806385910138488,0.0,0.3714917302131653,0.0,1.6859772205352783,0.0,385.032454025466,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.01,0.003,0.01,100.0,0.0,False,1,0.7429822683334351,0.0,0.00380946253426373,0.0,0.7391728162765503,0.0,1.6859772205352783,0.0,2.4289594888687134,0.0,0.7429822683334351,0.0,0.00380946253426373,0.0,0.7391728162765503,0.0,1.6859772205352783,0.0,2.4289594888687134,0.0,0.7429822683334351,0.0,0.00380946253426373,0.0,0.3714917302131653,0.0,1.6859772205352783,0.0,323.2899793079123,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.0001,0.01,0.01,100.0,0.0,False,1,0.7739791870117188,0.0,1.800015161279589e-05,0.0,0.7739611864089966,0.0,1.5978238582611084,0.0,2.371803045272827,0.0,0.7739791870117188,0.0,1.800015161279589e-05,0.0,0.7739611864089966,0.0,1.5978238582611084,0.0,2.371803045272827,0.0,0.7739791870117188,0.0,1.800015161279589e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,384.94245005445555,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.001,0.01,0.01,100.0,0.0,False,1,0.7739813327789307,0.0,1.8155245925299823e-05,0.0,0.7739631533622742,0.0,1.5978238582611084,0.0,2.371805191040039,0.0,0.7739813327789307,0.0,1.8155245925299823e-05,0.0,0.7739631533622742,0.0,1.5978238582611084,0.0,2.371805191040039,0.0,0.7739813327789307,0.0,1.8155245925299823e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,384.4841833645478,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.0001,0.01,0.01,100.0,0.0,False,1,0.7739826440811157,0.0,1.8228891349281184e-05,0.0,0.7739644050598145,0.0,1.5978238582611084,0.0,2.371806502342224,0.0,0.7739826440811157,0.0,1.8228891349281184e-05,0.0,0.7739644050598145,0.0,1.5978238582611084,0.0,2.371806502342224,0.0,0.7739826440811157,0.0,1.8228891349281184e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,325.9415607168339,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.0001,0.01,0.01,100.0,0.0,False,1,0.7739827632904053,0.0,1.8255454051541165e-05,0.0,0.773964524269104,0.0,1.5978238582611084,0.0,2.3718066215515137,0.0,0.7739827632904053,0.0,1.8255454051541165e-05,0.0,0.773964524269104,0.0,1.5978238582611084,0.0,2.3718066215515137,0.0,0.7739827632904053,0.0,1.8255454051541165e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,324.6426354390569,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.01,0.01,100.0,0.0,False,1,0.7739847302436829,0.0,1.837953823269345e-05,0.0,0.773966372013092,0.0,1.5978238582611084,0.0,2.3718085885047913,0.0,0.7739847302436829,0.0,1.837953823269345e-05,0.0,0.773966372013092,0.0,1.5978238582611084,0.0,2.3718085885047913,0.0,0.7739847302436829,0.0,1.837953823269345e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,325.86619750317186,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.001,0.01,0.01,100.0,0.0,False,1,0.7739851474761963,0.0,1.8411637938697822e-05,0.0,0.7739667296409607,0.0,1.5978238582611084,0.0,2.3718090057373047,0.0,0.7739851474761963,0.0,1.8411637938697822e-05,0.0,0.7739667296409607,0.0,1.5978238582611084,0.0,2.3718090057373047,0.0,0.7739851474761963,0.0,1.8411637938697822e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,330.4144439743832,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.0001,0.01,0.01,100.0,0.0,False,1,0.7739863991737366,0.0,1.8483620806364343e-05,0.0,0.7739679217338562,0.0,1.5978238582611084,0.0,2.371810257434845,0.0,0.7739863991737366,0.0,1.8483620806364343e-05,0.0,0.7739679217338562,0.0,1.5978238582611084,0.0,2.371810257434845,0.0,0.7739863991737366,0.0,1.8483620806364343e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,327.1813609423116,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.01,0.01,100.0,0.0,False,1,0.7739883661270142,0.0,1.8635688320500776e-05,0.0,0.7739697098731995,0.0,1.5978238582611084,0.0,2.3718122243881226,0.0,0.7739883661270142,0.0,1.8635688320500776e-05,0.0,0.7739697098731995,0.0,1.5978238582611084,0.0,2.3718122243881226,0.0,0.7739883661270142,0.0,1.8635688320500776e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,176.32537965197116,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.01,0.01,0.01,100.0,0.0,False,1,0.7740037441253662,0.0,1.9750748833757825e-05,0.0,0.7739840149879456,0.0,1.5978238582611084,0.0,2.3718276023864746,0.0,0.7740037441253662,0.0,1.9750748833757825e-05,0.0,0.7739840149879456,0.0,1.5978238582611084,0.0,2.3718276023864746,0.0,0.7740037441253662,0.0,1.9750748833757825e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,333.1690970933996,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.7740062475204468,0.0,1.992991747101769e-05,0.0,0.7739863395690918,0.0,1.5978238582611084,0.0,2.371830105781555,0.0,0.7740062475204468,0.0,1.992991747101769e-05,0.0,0.7739863395690918,0.0,1.5978238582611084,0.0,2.371830105781555,0.0,0.7740062475204468,0.0,1.992991747101769e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,323.53272913070396,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.01,0.01,0.01,100.0,0.0,False,1,0.7740076780319214,0.0,2.0020264855702408e-05,0.0,0.7739876508712769,0.0,1.5978238582611084,0.0,2.37183153629303,0.0,0.7740076780319214,0.0,2.0020264855702408e-05,0.0,0.7739876508712769,0.0,1.5978238582611084,0.0,2.37183153629303,0.0,0.7740076780319214,0.0,2.0020264855702408e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,323.65202095685527,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.01,0.01,100.0,0.0,False,1,0.7740099430084229,0.0,2.019772546191234e-05,0.0,0.773989737033844,0.0,1.5978238582611084,0.0,2.3718338012695312,0.0,0.7740099430084229,0.0,2.019772546191234e-05,0.0,0.773989737033844,0.0,1.5978238582611084,0.0,2.3718338012695312,0.0,0.7740099430084229,0.0,2.019772546191234e-05,0.0,0.3714917302131653,0.0,1.5978238582611084,0.0,174.98667799914256,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.0001,0.01,0.003,100.0,0.0,False,1,0.7842105627059937,0.0,0.00011050075409002602,0.0,0.7841000556945801,0.0,1.5778642892837524,0.0,2.362074851989746,0.0,0.7842105627059937,0.0,0.00011050075409002602,0.0,0.7841000556945801,0.0,1.5778642892837524,0.0,2.362074851989746,0.0,0.7842105627059937,0.0,0.00011050075409002602,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,325.35178946796805,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.01,0.003,100.0,0.0,False,1,0.7842124700546265,0.0,0.00011072142660850659,0.0,0.7841017246246338,0.0,1.5778642892837524,0.0,2.362076759338379,0.0,0.7842124700546265,0.0,0.00011072142660850659,0.0,0.7841017246246338,0.0,1.5778642892837524,0.0,2.362076759338379,0.0,0.7842124700546265,0.0,0.00011072142660850659,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,325.985491826199,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.0001,0.01,0.003,100.0,0.0,False,1,0.7842139601707458,0.0,0.00011087324674008414,0.0,0.7841030955314636,0.0,1.5778642892837524,0.0,2.3620782494544983,0.0,0.7842139601707458,0.0,0.00011087324674008414,0.0,0.7841030955314636,0.0,1.5778642892837524,0.0,2.3620782494544983,0.0,0.7842139601707458,0.0,0.00011087324674008414,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,327.429819162935,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.01,0.003,100.0,0.0,False,1,0.7842156887054443,0.0,0.00011109556362498552,0.0,0.784104585647583,0.0,1.5778642892837524,0.0,2.3620799779891968,0.0,0.7842156887054443,0.0,0.00011109556362498552,0.0,0.784104585647583,0.0,1.5778642892837524,0.0,2.3620799779891968,0.0,0.7842156887054443,0.0,0.00011109556362498552,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,176.67885830812156,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.0001,0.01,0.003,100.0,0.0,False,1,0.7842314839363098,0.0,0.00011287427332717925,0.0,0.7841185927391052,0.0,1.5778642892837524,0.0,2.3620957732200623,0.0,0.7842314839363098,0.0,0.00011287427332717925,0.0,0.7841185927391052,0.0,1.5778642892837524,0.0,2.3620957732200623,0.0,0.7842314839363098,0.0,0.00011287427332717925,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,384.8870683219284,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.01,0.003,100.0,0.0,False,1,0.7842320799827576,0.0,0.00011295279546175152,0.0,0.7841191291809082,0.0,1.5778642892837524,0.0,2.36209636926651,0.0,0.7842320799827576,0.0,0.00011295279546175152,0.0,0.7841191291809082,0.0,1.5778642892837524,0.0,2.36209636926651,0.0,0.7842320799827576,0.0,0.00011295279546175152,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,324.3932764935307,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.001,0.01,0.003,100.0,0.0,False,1,0.7842332124710083,0.0,0.0001131023745983839,0.0,0.7841200828552246,0.0,1.5778642892837524,0.0,2.3620975017547607,0.0,0.7842332124710083,0.0,0.0001131023745983839,0.0,0.7841200828552246,0.0,1.5778642892837524,0.0,2.3620975017547607,0.0,0.7842332124710083,0.0,0.0001131023745983839,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,381.84884391725063,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.0001,0.01,0.003,100.0,0.0,False,1,0.7842344045639038,0.0,0.00011325834202580154,0.0,0.7841211557388306,0.0,1.5778642892837524,0.0,2.3620986938476562,0.0,0.7842344045639038,0.0,0.00011325834202580154,0.0,0.7841211557388306,0.0,1.5778642892837524,0.0,2.3620986938476562,0.0,0.7842344045639038,0.0,0.00011325834202580154,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,329.3062189081684,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.01,0.003,100.0,0.0,False,1,0.7842352986335754,0.0,0.00011333065776852891,0.0,0.7841219902038574,0.0,1.5778642892837524,0.0,2.362099587917328,0.0,0.7842352986335754,0.0,0.00011333065776852891,0.0,0.7841219902038574,0.0,1.5778642892837524,0.0,2.362099587917328,0.0,0.7842352986335754,0.0,0.00011333065776852891,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,175.23048409307376,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.001,0.01,0.003,100.0,0.0,False,1,0.7842367887496948,0.0,0.00011348425323376432,0.0,0.7841233015060425,0.0,1.5778642892837524,0.0,2.3621010780334473,0.0,0.7842367887496948,0.0,0.00011348425323376432,0.0,0.7841233015060425,0.0,1.5778642892837524,0.0,2.3621010780334473,0.0,0.7842367887496948,0.0,0.00011348425323376432,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,329.3651428516023,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.01,0.01,0.003,100.0,0.0,False,1,0.7842532992362976,0.0,0.00011539844126673415,0.0,0.7841379046440125,0.0,1.5778642892837524,0.0,2.36211758852005,0.0,0.7842532992362976,0.0,0.00011539844126673415,0.0,0.7841379046440125,0.0,1.5778642892837524,0.0,2.36211758852005,0.0,0.7842532992362976,0.0,0.00011539844126673415,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,332.86062663793564,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.01,0.01,0.003,100.0,0.0,False,1,0.7842567563056946,0.0,0.00011578420526348054,0.0,0.784140944480896,0.0,1.5778642892837524,0.0,2.362121045589447,0.0,0.7842567563056946,0.0,0.00011578420526348054,0.0,0.784140944480896,0.0,1.5778642892837524,0.0,2.362121045589447,0.0,0.7842567563056946,0.0,0.00011578420526348054,0.0,0.3714917302131653,0.0,1.5778642892837524,0.0,323.927240120247,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.0001,0.01,0.001,100.0,0.0,False,1,0.808536171913147,0.0,1.627325764275156e-05,0.0,0.8085198998451233,0.0,1.5221935510635376,0.0,2.3307297229766846,0.0,0.808536171913147,0.0,1.627325764275156e-05,0.0,0.8085198998451233,0.0,1.5221935510635376,0.0,2.3307297229766846,0.0,0.808536171913147,0.0,1.627325764275156e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,325.6304481504485,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.001,0.01,0.001,100.0,0.0,False,1,0.8085377216339111,0.0,1.6220161342062056e-05,0.0,0.8085215091705322,0.0,1.5221935510635376,0.0,2.3307312726974487,0.0,0.8085377216339111,0.0,1.6220161342062056e-05,0.0,0.8085215091705322,0.0,1.5221935510635376,0.0,2.3307312726974487,0.0,0.8085377216339111,0.0,1.6220161342062056e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,326.25898831617087,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.0001,0.01,0.001,100.0,0.0,False,1,0.808538556098938,0.0,1.6184651030926034e-05,0.0,0.8085223436355591,0.0,1.5221935510635376,0.0,2.3307321071624756,0.0,0.808538556098938,0.0,1.6184651030926034e-05,0.0,0.8085223436355591,0.0,1.5221935510635376,0.0,2.3307321071624756,0.0,0.808538556098938,0.0,1.6184651030926034e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,327.690027651377,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.001,0.01,0.001,100.0,0.0,False,1,0.8085401654243469,0.0,1.613122185517568e-05,0.0,0.8085240125656128,0.0,1.5221935510635376,0.0,2.3307337164878845,0.0,0.8085401654243469,0.0,1.613122185517568e-05,0.0,0.8085240125656128,0.0,1.5221935510635376,0.0,2.3307337164878845,0.0,0.8085401654243469,0.0,1.613122185517568e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,176.8082339935936,0.0,1.0,PD,ok,
0.001,0.0001,0.01,0.01,0.01,0.001,100.0,0.0,False,1,0.8085529208183289,0.0,1.5685480320826173e-05,0.0,0.8085372447967529,0.0,1.5221935510635376,0.0,2.3307464718818665,0.0,0.8085529208183289,0.0,1.5685480320826173e-05,0.0,0.8085372447967529,0.0,1.5221935510635376,0.0,2.3307464718818665,0.0,0.8085529208183289,0.0,1.5685480320826173e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,323.6088559185155,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.0001,0.01,0.001,100.0,0.0,False,1,0.8085532784461975,0.0,1.5671088476665318e-05,0.0,0.8085376024246216,0.0,1.5221935510635376,0.0,2.330746829509735,0.0,0.8085532784461975,0.0,1.5671088476665318e-05,0.0,0.8085376024246216,0.0,1.5221935510635376,0.0,2.330746829509735,0.0,0.8085532784461975,0.0,1.5671088476665318e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,381.113855115138,0.0,1.0,PD,ok,
0.001,0.0001,0.001,0.001,0.01,0.001,100.0,0.0,False,1,0.8085551261901855,0.0,1.5618044926668517e-05,0.0,0.8085395097732544,0.0,1.5221935510635376,0.0,2.330748677253723,0.0,0.8085551261901855,0.0,1.5618044926668517e-05,0.0,0.8085395097732544,0.0,1.5221935510635376,0.0,2.330748677253723,0.0,0.8085551261901855,0.0,1.5618044926668517e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,384.8493592576124,0.0,1.0,PD,ok,
0.001,0.001,0.01,0.01,0.01,0.001,100.0,0.0,False,1,0.8085554242134094,0.0,1.5597790479660034e-05,0.0,0.8085398077964783,0.0,1.5221935510635376,0.0,2.330748975276947,0.0,0.8085554242134094,0.0,1.5597790479660034e-05,0.0,0.8085398077964783,0.0,1.5221935510635376,0.0,2.330748975276947,0.0,0.8085554242134094,0.0,1.5597790479660034e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,175.09052777197212,0.0,1.0,PD,ok,
0.001,0.001,0.001,0.0001,0.01,0.001,100.0,0.0,False,1,0.8085559010505676,0.0,1.558367512188852e-05,0.0,0.8085403442382812,0.0,1.5221935510635376,0.0,2.3307494521141052,0.0,0.8085559010505676,0.0,1.558367512188852e-05,0.0,0.8085403442382812,0.0,1.5221935510635376,0.0,2.3307494521141052,0.0,0.8085559010505676,0.0,1.558367512188852e-05,0.0,0.3714917302131653,0.0,1.5221935510635376,0.0,323.910623668693,0.0,1.0,PD,ok,
