alpha,xi,sigma,beta,primal_lr,dual_lr,lambda_max,dual_momentum,reset_lambda_per_outer,num_seeds,final_total_mean,final_total_std,final_upper_mean,final_upper_std,final_lower_mean,final_lower_std,final_max_constraint_mean,final_max_constraint_std,final_score_mean,final_score_std,tail_mean_total_mean,tail_mean_total_std,tail_mean_upper_mean,tail_mean_upper_std,tail_mean_lower_mean,tail_mean_lower_std,tail_mean_max_constraint_mean,tail_mean_max_constraint_std,tail_score_mean,tail_score_std,best_total_mean,best_total_std,best_upper_mean,best_upper_std,best_lower_mean,best_lower_std,best_max_constraint_mean,best_max_constraint_std,time_mean,time_std,method,status,error
0.001,0.001,0.001,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.561718828976154,0.0,PD,ok,
0.001,0.001,0.01,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.649156817235053,0.0,PD,ok,
0.001,0.001,0.01,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.711142395623028,0.0,PD,ok,
0.001,0.001,0.01,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.7442919742316,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.570680032484233,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.787807364016771,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.819120932370424,0.0,PD,ok,
0.001,0.01,0.001,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.744936858303845,0.0,PD,ok,
0.001,0.01,0.001,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.781307542696595,0.0,PD,ok,
0.001,0.01,0.001,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.929886826314032,0.0,PD,ok,
0.001,0.01,0.01,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.977511201053858,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.849408512935042,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.76955047994852,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.861910023726523,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.974219670519233,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,186.87641569972038,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.6226043701172,0.0,10.843172264285386,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.91021640598774,0.0,PD,ok,
0.001,0.1,0.001,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.909996398724616,0.0,PD,ok,
0.001,0.1,0.001,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.929490222595632,0.0,PD,ok,
0.001,0.1,0.01,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.625413997098804,0.0,PD,ok,
0.001,0.1,0.01,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.95347018353641,0.0,PD,ok,
0.001,0.1,0.01,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.956997067667544,0.0,PD,ok,
0.001,0.1,0.1,0.001,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.882006861269474,0.0,PD,ok,
0.001,0.1,0.1,0.01,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,10.760691662319005,0.0,PD,ok,
0.001,0.1,0.1,0.1,0.001,0.1,100.0,0.0,False,1,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,186.87643095850945,0.0,0.2538113296031952,0.0,0.2534525394439697,0.0,0.0003588008985389024,0.0,186.62261962890625,0.0,11.088046847842634,0.0,PD,ok,
0.001,0.0001,0.001,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.527170817367733,0.0,PD,ok,
0.001,0.0001,0.001,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.62706864066422,0.0,PD,ok,
0.001,0.0001,0.001,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.57766379788518,0.0,PD,ok,
0.001,0.0001,0.01,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.557480328716338,0.0,PD,ok,
0.001,0.0001,0.01,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.627736615948379,0.0,PD,ok,
0.001,0.0001,0.01,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.55452916584909,0.0,PD,ok,
0.001,0.0001,0.1,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.588747654110193,0.0,PD,ok,
0.001,0.0001,0.1,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.642829992808402,0.0,PD,ok,
0.001,0.0001,0.1,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,3.847868174314499,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5882933139801025,0.0,10.614050813950598,0.0,PD,ok,
0.001,0.001,0.001,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.559033772908151,0.0,PD,ok,
0.001,0.001,0.001,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.571970710530877,0.0,PD,ok,
0.001,0.001,0.001,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.563182186335325,0.0,PD,ok,
0.001,0.001,0.01,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.66036056727171,0.0,PD,ok,
0.001,0.001,0.01,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.772993992082775,0.0,PD,ok,
0.001,0.001,0.01,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.667736957781017,0.0,PD,ok,
0.001,0.001,0.1,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.62065771408379,0.0,PD,ok,
0.001,0.001,0.1,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.737040335312486,0.0,PD,ok,
0.001,0.001,0.1,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,3.8469681441783905,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.587393283843994,0.0,10.811522073112428,0.0,PD,ok,
0.001,0.01,0.001,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.811803864315152,0.0,PD,ok,
0.001,0.01,0.001,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.783739826641977,0.0,PD,ok,
0.001,0.01,0.001,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.84515765774995,0.0,PD,ok,
0.001,0.01,0.01,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.886436969041824,0.0,PD,ok,
0.001,0.01,0.01,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.786806038580835,0.0,PD,ok,
0.001,0.01,0.01,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.861967435106635,0.0,PD,ok,
0.001,0.01,0.1,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,11.03229942638427,0.0,PD,ok,
0.001,0.01,0.1,0.01,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.943450552411377,0.0,PD,ok,
0.001,0.01,0.1,0.1,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,3.8379680812358856,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.5783932209014893,0.0,10.860796459019184,0.0,PD,ok,
0.001,0.1,0.001,0.001,0.1,0.0001,100.0,0.0,False,1,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.747968167066574,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,3.747968167066574,0.0,0.25957486033439636,0.0,0.2592160105705261,0.0,0.0003588392573874444,0.0,3.4883933067321777,0.0,10.936055834405124,0.0,PD,ok,
